Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	Y:\timsTOF-Flex\Data2024\antonella\Projet Siric-decembre 2024\2eme-generation-1_run-1287_60 SPD_12-10-2024.d	Y:\timsTOF-Flex\Data2024\antonella\Projet Siric-decembre 2024\2eme-generation-2_run-1288_60 SPD_12-10-2024.d	Y:\timsTOF-Flex\Data2024\antonella\Projet Siric-decembre 2024\2eme-generation-3_run-1289_60 SPD_12-10-2024.d	Y:\timsTOF-Flex\Data2024\antonella\Projet Siric-decembre 2024\2eme-generation-4_run-1290_60 SPD_12-10-2024.d	Y:\timsTOF-Flex\Data2024\antonella\Projet Siric-decembre 2024\2eme-generation-5_run-1291_60 SPD_12-10-2024.d	Y:\timsTOF-Flex\Data2024\antonella\Projet Siric-decembre 2024\2eme-generation-6_run-1292_60 SPD_12-10-2024.d	Y:\timsTOF-Flex\Data2024\antonella\Projet Siric-decembre 2024\2eme-generation-7_run-1293_60 SPD_12-10-2024.d	Y:\timsTOF-Flex\Data2024\antonella\Projet Siric-decembre 2024\2eme-generation-8_run-1294_60 SPD_12-10-2024.d	Y:\timsTOF-Flex\Data2024\antonella\Projet Siric-decembre 2024\3eme-generation-1_run-1295_60 SPD_12-10-2024.d	Y:\timsTOF-Flex\Data2024\antonella\Projet Siric-decembre 2024\3eme-generation-2_run-1296_60 SPD_12-11-2024.d	Y:\timsTOF-Flex\Data2024\antonella\Projet Siric-decembre 2024\3eme-generation-3_run-1297_60 SPD_12-11-2024.d	Y:\timsTOF-Flex\Data2024\antonella\Projet Siric-decembre 2024\3eme-generation-4_run-1298_60 SPD_12-11-2024.d	Y:\timsTOF-Flex\Data2024\antonella\Projet Siric-decembre 2024\3eme-generation-5_run-1299_60 SPD_12-11-2024.d	Y:\timsTOF-Flex\Data2024\antonella\Projet Siric-decembre 2024\3eme-generation-6_run-1300_60 SPD_12-11-2024.d	Y:\timsTOF-Flex\Data2024\antonella\Projet Siric-decembre 2024\3eme-generation-7_run-1301_60 SPD_12-11-2024.d	Y:\timsTOF-Flex\Data2024\antonella\Projet Siric-decembre 2024\3eme-generation-8_run-1302_60 SPD_12-11-2024.d	Y:\timsTOF-Flex\Data2024\antonella\Analyse Marlene SIRIC 260324\Sample-7-C-39-ctrl_run-1687_60 SPD_3-25-2024.d	Y:\timsTOF-Flex\Data2024\antonella\Analyse Marlene SIRIC 260324\Sample-8-C-39-IR_run-1688_60 SPD_3-25-2024.d	Y:\timsTOF-Flex\Data2024\antonella\Analyse Marlene SIRIC 260324\Sample-9-C-35-CTRL_run-1689_60 SPD_3-25-2024.d	Y:\timsTOF-Flex\Data2024\antonella\Analyse Marlene SIRIC 260324\Sample-10-C-35-IR_run-1690_60 SPD_3-25-2024.d	Y:\timsTOF-Flex\Data2024\antonella\Analyse Marlene SIRIC 260324\Sample-11-C-69-CTRL_run-1691_60 SPD_3-25-2024.d	Y:\timsTOF-Flex\Data2024\antonella\Analyse Marlene SIRIC 260324\Sample-12-C-39-IR_run-1692_60 SPD_3-25-2024.d
Q86W50	Q86W50;Q86W50-2	MET16_HUMAN	METTL16	RNA N6-adenosine-methyltransferase METTL16	7796.61	7582.09	9118.46	6022.55	10141.6	11816.6	9702.4	9656.95	11115.1	9404.95	11544.4	10413.7	14472.4	11599.7	10066.1	9259.96	7323.7	8189.83	9402.43	7725.19	7082.61	9344.72
Q86W56;Q86W56-2;Q86W56-3;Q86W56-4;Q86W56-5	Q86W56;Q86W56-2;Q86W56-3;Q86W56-4;Q86W56-5	PARG_HUMAN	PARG	Poly(ADP-ribose) glycohydrolase	1069.84	1409.83	1378.81	1756.05	1949.6	1865.39	2266.81	1234.34	1315.34	1658.95	1489.9	1569.07	1670.24	1673.99	1631.2	1335.33	2316.24	3144.56	2324.51	2785.51	1805.78	3034.32
Q86W74;Q86W74-1	Q86W74;Q86W74-1	ANR46_HUMAN	ANKRD46	Ankyrin repeat domain-containing protein 46	7508.92	6706.68	7398.39	7012.6	8154.46	6734.23	5220.89	6103.95	7003.15	8031.74	9624.3	8892.34	13590.8	8820.7	4501.77	4636.46	14212.1	11938.1	2010.47	5778.22	8948.22	12398.9
Q86W92-3	Q86W92;Q8ND30;Q86W92-2;Q86W92-3;Q86W92-4;Q8ND30-2;Q8ND30-3	LIPB1_HUMAN	PPFIBP1	Isoform 3 of Liprin-beta-1	17797.3	26261.5	13418.4	17556.5	17590.6	21038.1	19165.5	14905.3	13709.2	17067.2	12879.4	17411.5	11661.6	12895.9	23310.3	20469.3	13337.9	15603.4	21925.6	19508	16782.9	16502.3
Q86W92;Q86W92-2;Q86W92-4	Q86W92;Q86W92-2;Q86W92-4;Q86W92-5	LIPB1_HUMAN	PPFIBP1	Liprin-beta-1	3565.32	5296.92	2266.59	2661.03	1872.8	2092.36	2503.54	2905.98	2883.86	3577.88	2572.54	1991.03	1831.07	2560.48	7165.93	3989.38	1881.22	3293.11	3878.29	2706.02	2552.71	4728.22
Q86WA8	Q86WA8;Q86WA8-2	LONP2_HUMAN	LONP2	Lon protease homolog 2, peroxisomal	8855.27	10927.3	5556.35	8762.51	7245.47	10195.2	1370	2750.2	6808.84	7946.8	7666.97	8402.96	6837.69	10863.2	2116.24	1747.55	9039.55	7307.89	2270.38	2540.56	12205.2	6939.81
Q86WB0;Q86WB0-3	Q86WB0;Q86WB0-2;Q86WB0-3	ZC3C1_HUMAN	ZC3HC1	Zinc finger C3HC-type protein 1	4781.62	3097.31	3834.32	3516.48	4765.43	4340.76	3599.96	3414.29	3475.93	4858.84	4578.43	4918.19	2911.56	3542.2		3701.54	3705.87	2472.82	2293.6	3671.94	3566.91	3785.92
Q86WG5	Q86WG5;Q86WG5-3	MTMRD_HUMAN	SBF2	Myotubularin-related protein 13	2123.72	2662.85	2357.12	2008.17	1727.39	3628.02	2708.24	2898.17	2142.76	2885.06	1820.08	2447.8	1610	2063.07	2763.54	3681.74	2038.09	2434.25	1652.33	2685.7	2608.19	1785.49
Q86WJ1;Q86WJ1-2	Q86WJ1;Q86WJ1-2;Q86WJ1-3;Q86WJ1-4;Q86WJ1-5	CHD1L_HUMAN	CHD1L	Chromodomain-helicase-DNA-binding protein 1-like			980.204		810.188		3002.76	3678.38	1048.88		1046.66			1812.06	1728.81	3979.61	341.435		1865.83	3560.03	1066.01	891.268
Q86WN1	Q86WN1;Q86WN1-2;Q86WN1-3	FCSD1_HUMAN	FCHSD1	F-BAR and double SH3 domains protein 1		1970.8	1914.36					543.719		2280.53		2874.88	2660.67	1473.44		1144.05	4052.55	2108.73	2902.37	2555.27	2866.59	
Q86WQ0;Q86WQ0-2	Q86WQ0;Q86WQ0-2	NR2CA_HUMAN	NR2C2AP	Nuclear receptor 2C2-associated protein								729.405								2606.25						
Q86WR0;Q86WR0-2	Q86WR0;Q86WR0-2	CCD25_HUMAN	CCDC25	Coiled-coil domain-containing protein 25	972.128	1314.97	971.223		1352.12			345.661	728.464	1061.39		1054.81	1464.33			604.361					809.823	1007.38
Q86WT1	Q86WT1	TT30A_HUMAN	TTC30A	Tetratricopeptide repeat protein 30A			1365.97					1296.85	836.651		1699.82				452.092	1396.87	2754.51		1374.04	1558.84		3819.75
Q86WU2;Q86WU2-2	Q86WU2;Q86WU2-2	LDHD_HUMAN	LDHD	Probable D-lactate dehydrogenase, mitochondrial	14384.6	14194.1	13838.2	18350.5	10171.3	13695.3			11102.8	10687.1	10018.2	10857.3	12352.2	12695.9			6704.23	4722.27			10687	6637.79
Q86WV6	Q86WV6	STING_HUMAN	STING1	Stimulator of interferon genes protein																			1684.41	2464.88		
Q86X02	Q86X02	CDR2L_HUMAN	CDR2L	Cerebellar degeneration-related protein 2-like								575.185								830.526			1458.07	1215.04		
Q86X10-3	Q86X10;Q86X10-2;Q86X10-3	RLGPB_HUMAN	RALGAPB	Isoform 3 of Ral GTPase-activating protein subunit beta	4090.03	4968.26	4228.48	4682.67	4547.46	6043.35	4400.18	3812.86	4460.08	4630.01	5262.36	5302.3	5259.56	5097.99		3677.73	4703.7	6040.38	5248.3	4625.21	5076.33	6662.23
Q86X19	Q86X19	TMM17_HUMAN	TMEM17	Transmembrane protein 17								3254.06								2785.7			1526.65	3527.73		
Q86X29;Q86X29-2;Q86X29-3;Q86X29-4;Q86X29-5;Q86X29-6	Q86X29;Q86X29-2;Q86X29-3;Q86X29-4;Q86X29-5;Q86X29-6	LSR_HUMAN	LSR	Lipolysis-stimulated lipoprotein receptor	1261.34		3051.43	544.804	4847.07	792.618											5234.31	6700.25			3984.87	7629.47
Q86X52	Q86X52	CHSS1_HUMAN	CHSY1	Chondroitin sulfate synthase 1	1053.32		1662.84	729.339	1664.13			353.756	924.25	2267.71	1454.71	1494.74	2367.7	1666.78		1366.17		2392.61	1800.62	1470.17	1506.49	2644.04
Q86X55;Q86X55-1	Q86X55;Q86X55-1;Q86X55-2	CARM1_HUMAN	CARM1	Histone-arginine methyltransferase CARM1	12840.2	14224.2	11589.7	14123.9	12804	16480.2	27027.8	17110.2	10916	11660.2	11183.3	12169.8	10735.2	12355.2	15122	17485	10926.7	11040.9	27007.2	22106.1	10671.8	10608
Q86X76;Q86X76-2;Q86X76-4	Q86X76;Q86X76-2;Q86X76-4	NIT1_HUMAN	NIT1	Deaminated glutathione amidase	13870.3	11759.2	12578.4	15889	8916.69	15559.1	6792.39	5788.83	11844.9	13667.4	10156.6	13830.7	11601.7	13891.7	8633.71	7299.98	10769.1	7166.15	10783.9	8729.02	17580.3	9093.89
Q86X83;Q86X83-2	Q86X83;Q86X83-2	COMD2_HUMAN	COMMD2	COMM domain-containing protein 2	1420.88		1723.57		1432.02			1263.99		2231.05		849.555			1096.82	1868.63				951.647		
Q86XA9;Q86XA9-2	Q86XA9;Q86XA9-2	HTR5A_HUMAN	HEATR5A	HEAT repeat-containing protein 5A	533.802	1066.72	1130.58	539.152	680.392			253.261			755.765	696.391	765.029	980.331		612.626	1815.3	1767.7	297.295	873.277		1662.76
Q86XI2;Q86XI2-2	Q86XI2;Q86XI2-2	CNDG2_HUMAN	NCAPG2	Condensin-2 complex subunit G2								2854.13								2080.61				2158.49		
Q86XK2;Q86XK2-5;Q86XK2-6	Q86XK2;Q86XK2-5;Q86XK2-6	FBX11_HUMAN	FBXO11	F-box only protein 11			1114.13		1346.05	1401.94		1434.04	1081.41		1308.92	703.804		1162.48			1478.87	1619.44		1308.84	1475.53	1039.29
Q86XL3	Q86XL3;Q86XL3-2	ANKL2_HUMAN	ANKLE2	Ankyrin repeat and LEM domain-containing protein 2	1548.13	1393.19	1491.42	2037.34	1881.9	1966.8	1498.14	1722.84	2015.4	1195.18	1669.85	2076.36		1728.5		2340.69	1034.37	1254.73	1153.6	1820.89	1131.06	1696.74
Q86XN8;Q86XN8-2;Q86XN8-3	Q86XN8;Q86XN8-2;Q86XN8-3	MEX3D_HUMAN	MEX3D	RNA-binding protein MEX3D								718.907								1239.15			1400.16	996.047		
Q86XP3	Q86XP3;Q86XP3-2	DDX42_HUMAN	DDX42	ATP-dependent RNA helicase DDX42	16104.8	17001.4	18209.7	18114.7	20347.1	18356.3	13132.9	10726.8	18463.5	17655.9	19015.5	18891.8	20582.9	20189.4	8643.36	11364.9	14624	16259.7	12391.3	14191.1	16057.4	14788.2
Q86XR7-2;Q9Y3B3;Q9Y3B3-2	Q9Y3B3;Q86XR7-2;Q9Y3B3-2	TCAM2_HUMAN;TMED7_HUMAN	TICAM2;TMED7	Isoform 2 of TIR domain-containing adapter molecule 2	18853.8	21652.7	21160	22947.5	14380.2	20042.9	11437.4	8130.79	19949.1	15823.1	18215.2	16627.6	14099.4	12116.2	8400.64	7516.64	10255.4	15488.4	9729.2	10139.6	17634.9	12246.1
Q86XT9	Q86XT9	TM219_HUMAN	TMEM219	Insulin-like growth factor-binding protein 3 receptor	2385.9	3318.21	1934.77	3117.02	1937.21	2529.93	3276.17	2090.26	2353.98	2559.44	1834.9	3195.89	1589.29	2716.03		2256.52	2140.46		2131.46	1727.26	3000.59	2153.82
Q86XZ4	Q86XZ4	SPAS2_HUMAN	SPATS2	Spermatogenesis-associated serine-rich protein 2								2115.72								2684.36			2763.5	2415.5		
Q86Y13	Q86Y13;Q86Y13-2	DZIP3_HUMAN	DZIP3	E3 ubiquitin-protein ligase DZIP3								2050.85								2047.7			1765.02	2352.43		
Q86Y37;Q86Y37-2	Q86Y37;Q86Y37-2	CACL1_HUMAN	CACUL1	CDK2-associated and cullin domain-containing protein 1								3318.12								3347.66			3355.4	4880.73		
Q86Y39	Q86Y39;Q86Y39-2	NDUAB_HUMAN	NDUFA11	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 11							10891.3	8228.37							8092.85	6375.16			5252.66	8644.54		
Q86Y56	Q86Y56;Q86Y56-2	DAAF5_HUMAN	DNAAF5	Dynein axonemal assembly factor 5	6207.78	6871.24	6099.07		6466.88	8369.89	9682.07	12514.2	5748.51	7118.68		8357.03	7268.42	6525.32	7545.03	13938.3	8307.13	7565.22	10908.6	15190.4	6824.56	9073.82
Q86Y79	Q86Y79	PTH_HUMAN	PTRH1	Probable peptidyl-tRNA hydrolase				2163.43				1361.65								688.59			891.371	1498.48		
Q86Y82	Q86Y82	STX12_HUMAN	STX12	Syntaxin-12	2890.11	2708.22	2194.38	3253.78	2852.79	3656.73	4155.53	4236.33	3089.1	3184.17	2019.46	3541.2	2440.46	1369.56	3901.71	4482.76	3084.83	2506.71	2571.6	2107.69	2920.76	1767.99
Q86YB8	Q86YB8	ERO1B_HUMAN	ERO1B	ERO1-like protein beta	2223.17	2010.49	2425.94	2384.12	746.983	2985.15		697.473	1478.52	1946.68	2013.32	1547.36	1658.53	1837.04		806.608	2087.51	2221.29	2555.34	700.133	2250.81	3420.91
Q86YD1	Q86YD1;Q86YD1-3	PTOV1_HUMAN	PTOV1	Prostate tumor-overexpressed gene 1 protein					536.767			1800.52								1594.82			803.935	1090.36		1103.47
Q86YH6	Q86YH6	DLP1_HUMAN	PDSS2	All trans-polyprenyl-diphosphate synthase PDSS2								2071				1247.23				2228.06	1021.9	1095.79	2028.38	3039.91	1273.59	1218.62
Q86YJ6-2	Q86YJ6;Q86YJ6-2;Q86YJ6-3;Q86YJ6-4;Q86YJ6-5	THNS2_HUMAN	THNSL2	Isoform 2 of Threonine synthase-like 2	15414.9	10790.4	16310.2	12352.1	17832.4	17828.4	1805.48		14140.6	13840.2	12701.2	13439.7	13122.5	12955.2			13352.4	15810.8	1350.04	1374.65	10880.8	16625.6
Q86YM7;Q86YM7-2	Q86YM7;Q86YM7-2	HOME1_HUMAN	HOMER1	Homer protein homolog 1		2939.21					1602.33	1990.55		1116.51		1518.32	1972.31			1959.33			2992.12	1613.26		
Q86YN1	Q86YN1	DOPP1_HUMAN	DOLPP1	Dolichyldiphosphatase 1	3546.89	4679.78	3474.36	3715.35	3560.68	3625.6	7593.13	5685.97	3128.4	3547.58	3735.68	3480.84	3959.27	3524.82	4078.32	3594.32	4853.19	8021.63	5390.41	5251.78	6378.16	5754.81
Q86YP4;Q86YP4-2;Q86YP4-3	Q86YP4;Q86YP4-3;Q86YP4-2	P66A_HUMAN	GATAD2A	Transcriptional repressor p66-alpha	9729.59	9614.52	6651.42	8063.61	7884.89	12439.4	11481.7	12126.5	7091.66	6846.13	8959.54	8146.61	10811	9292.05	9593.15	13280.3	8937.67	7710.72	14410	11099.8	11140.1	9636.43
Q86YQ8;Q8IYJ1;Q8IYJ1-2;Q9HCH3	Q8IYJ1;Q9HCH3;Q86YQ8;Q8IYJ1-2	CPNE5_HUMAN;CPNE8_HUMAN;CPNE9_HUMAN	CPNE5;CPNE8;CPNE9	Copine-8								1679.26								2867.04			1485.19	2067.54		
Q86YR5;Q86YR5-4	Q86YR5;Q86YR5-3;Q86YR5-4	GPSM1_HUMAN	GPSM1	G-protein-signaling modulator 1	2503.96	2502.26	2297.6	3084.21	1465.62	5298.37	7404.61	6278.72			3934.91				10680.3	8477.12		2817.82	5011.04	4993.31	3056.79	3497.85
Q86YS6	Q86YS6	RAB43_HUMAN	RAB43	Ras-related protein Rab-43	4861.75	8114.61	5233.89	4649.87	8298.16	8172.48	4400.14	1925.29	3583.11	4825.25	5651.82	6490.92	7057.92	5627.25		2990.74	7440.2	7171.48	6293.18	5378.73	4223.66	3345.55
Q86YS7;Q86YS7-2;Q86YS7-3;Q86YS7-4;Q86YS7-5	Q86YS7;Q86YS7-2;Q86YS7-3;Q86YS7-4;Q86YS7-5	C2CD5_HUMAN	C2CD5	C2 domain-containing protein 5	3606.54		3535.08	3621.54	4300	1304.22	8238.35	7198.69	4469.29	3860.2	5308.42	3627.51	6780.64	5788.32	6070.26	4073.4	4290.4	4763.49	4613.69	5959.3	3372.74	4838.32
Q86YT6	Q86YT6	MIB1_HUMAN	MIB1	E3 ubiquitin-protein ligase MIB1	2698.9	2279.23	2030.72		2322.21	2375.57		1267.79	2363.61	2435.03	2564.75	1398.57	2240.21	2092.38		1306.47	1392.45	2224.93		1312.79	1736.74	1473.28
Q86YV9	Q86YV9	HPS6_HUMAN	HPS6	BLOC-2 complex member HPS6							2036.76	2641.22								3336.7			1548.33	3357.89		
Q86YZ3	Q86YZ3	HORN_HUMAN	HRNR	Hornerin	1003.04	1079.77		1985.82	252.652	418.702	9364.39	2041.69	371.84			189.015	551.664	491.881	3653.25	955.621	735.667	1626.48	177.002	102.71	408.869	2334.35
Q8IU81	Q8IU81	I2BP1_HUMAN	IRF2BP1	Interferon regulatory factor 2-binding protein 1	7707.71	7913.74	7606.66	8832.45	7961.68	8309.89	5472.46	5219.2	6883.15	7598.13	9647.41	7798.47	8924.16	9442.39	7603.28	6374.45	8033.57	8125.5	6037.42	7285.9	7787.25	8203.6
Q8IU85;Q8IU85-2	Q8IU85;Q8IU85-2	KCC1D_HUMAN	CAMK1D	Calcium/calmodulin-dependent protein kinase type 1D						2608.35	4525.58	4541.04							3458.13	2776.83			4319.46	3009.97		
Q8IUC4	Q8IUC4	RHPN2_HUMAN	RHPN2	Rhophilin-2	880.824		819.066		434.225				946.974	1525.11	1258.56	1046.23		721.765			1568.83	977.596			959.733	828.881
Q8IUD2;Q8IUD2-2;Q8IUD2-3	Q8IUD2;Q8IUD2-2;Q8IUD2-3;Q8IUD2-4	RB6I2_HUMAN	ERC1	ELKS/Rab6-interacting/CAST family member 1	6362.81	8052.73	5310.35	5737.64	5390.91	5627.57	6076.17	5218.45	5783.9	6983.26	5901.72	4914.02	6261.48	4247.39	5604.33	6633	4891	5592.41	6874.72	7257.96	4721.75	7279.51
Q8IUF8	Q8IUF8;Q8IUF8-3	RIOX2_HUMAN	RIOX2	Ribosomal oxygenase 2							2191.35	2285.46							1563.4	3462.11			842.981	1550.91		
Q8IUF8-4	Q8IUF8-4	RIOX2_HUMAN	RIOX2	Isoform 4 of Ribosomal oxygenase 2							1781.56	4115.99							2880.88	3078.7			3875.23	3607.77		
Q8IUH5	Q8IUH5	ZDH17_HUMAN	ZDHHC17	Palmitoyltransferase ZDHHC17		2433.72	2077.06	2651.34	2520.21	2432.76	4283.93	5795.92	1995.96	2002.42	2616.79	2617.88	3577.57	2441.83	4485.39	5245.7	1927.12	3230.59	2093.31	5807.84	1953.77	2500.54
Q8IUI8-2	Q8IUI8;Q8IUI8-2	CRLF3_HUMAN	CRLF3	Isoform 2 of Cytokine receptor-like factor 3							1453.49	2024.28								999.001			2561.89	1231.31	552.225	
Q8IUL8	Q8IUL8	CILP2_HUMAN	CILP2	Cartilage intermediate layer protein 2								1123.85											2010.16	1229.71		
Q8IUR0	Q8IUR0	TPPC5_HUMAN	TRAPPC5	Trafficking protein particle complex subunit 5	4531.47	9091.92	9666.75	9319.01	9550.59	10809.6		5483.67	7501.03	9561.38	7528.4	10028.2	5616.08	8226.13		6230.87	12707.1	14756.4	6880.17	9947.62	11410.6	13822.3
Q8IUR7	Q8IUR7;Q8IUR7-2;Q8IUR7-3;Q8IUR7-6;Q8IUR7-7	ARMC8_HUMAN	ARMC8	Armadillo repeat-containing protein 8	4803.58	5373.11	5091.95	6944.59	5590.45	5653.38	5978.38	2524.21	6218.87	6287.78	8103.25	6266.02	6979.76	6537.92	2387.07	2835.93	9175.64	8712.56	1422.59	2789.32	7555.45	7893.79
Q8IUW5	Q8IUW5	RELL1_HUMAN	RELL1	RELT-like protein 1		1892.23	2333.31	1968.75	2695.39	3124.34	2773.27	2348.41		2386.86	2033.16	2125.29	2330.88	2985.65	3708.77	3855.62	2661.31	2288.5	3172.09	3653.57	2910.21	
Q8IUX7	Q8IUX7;Q8IUX7-2	AEBP1_HUMAN	AEBP1	Adipocyte enhancer-binding protein 1																			2627.59	1782.02		
Q8IUZ5	Q8IUZ5	AT2L2_HUMAN	PHYKPL	5-phosphohydroxy-L-lysine phospho-lyase	3710.31	3396.5	3841.21	4768.49	1779.85	3236.02		863.7	2129.52	3648.03	2465.49	3730		1882.15		672.595	2649.93	946.305	563.725		3671.56	1059.6
Q8IV08	Q8IV08	PLD3_HUMAN	PLD3	5'-3' exonuclease PLD3	9181.06	6537.77	22270.7	8601.96	28481	14681.4	95580.7	89187.3	12538.5	15392.6	22517.7	14486.1	24137.4	17800	79858	87686.2	14224.5	22654.6	22720	122848	11977	19004.4
Q8IV36;Q8IV36-2	Q8IV36;Q8IV36-2	HID1_HUMAN	HID1	Protein HID1	21348.7	19136.3	23035.6	15523.3	18704.8	17549.7	4479.21	4743.03	15510.8	15625.2	15923.1	22968.1	13758.1	18068.3		2903.52	25050.4	19025.6	5667.31	5333.33	28029.9	18579.4
Q8IV63;Q8IV63-3	Q8IV63;Q8IV63-3	VRK3_HUMAN	VRK3	Inactive serine/threonine-protein kinase VRK3	3093.71	3962.06	2666.88	2102.1	3201.22	4317.88	3579.86	1517.66	2976.47	2424.17	3666.86	3136.38	6154.77	3629.38	904.501	2394.61	3116.84	4514.63	884.611	1938.33	3604.6	5081.93
Q8IVD9	Q8IVD9	NUDC3_HUMAN	NUDCD3	NudC domain-containing protein 3	4422.76	4635.15	4017.86	4493.37	4210.83	4473.42	7478.48	8336.29	4615.16	5012.52	4144.06	4480.63	5477.35	5020.35	7452.43	6358.19	5526.56	7013.41	9650.87	8812.38	4347.93	5663.51
Q8IVE3;Q8IVE3-2	Q8IVE3;Q8IVE3-2	PKHH2_HUMAN	PLEKHH2	Pleckstrin homology domain-containing family H member 2	1521.09		1026.89		977.563	2206.7	679.42	502.178	968.917	1447.7		1094.51				759.41	2036.06	2662.92	2226.9	2156.44	3166.18	3927.76
Q8IVF5;Q8IVF5-2;Q8IVF5-4;Q8IVF5-5	Q8IVF5;Q8IVF5-2;Q8IVF5-3;Q8IVF5-4;Q8IVF5-5	TIAM2_HUMAN	TIAM2	Rho guanine nucleotide exchange factor TIAM2			425.043	2820.66			2209.47	2546.64								1703.59			2725.15	2887.97		
Q8IVH4	Q8IVH4	MMAA_HUMAN	MMAA	Methylmalonic aciduria type A protein, mitochondrial	1559.14		1234.28		1545.44	814.341			1318.94					2050.1		791.153		1233.63	1097.14	2348.07	1983.9	1308.33
Q8IVH8;Q8IVH8-3	Q8IVH8;Q8IVH8-2;Q8IVH8-3	M4K3_HUMAN	MAP4K3	Mitogen-activated protein kinase kinase kinase kinase 3	1128.72	1140.09	1392.31	1376.93	1131.51	949.606		397.158	1116.08	1285.37	1507.31	1113.86	2014.11	1252.94		551.433	1010.45	1473.23	463.706	747.208	1161.81	1599.29
Q8IVL1;Q8IVL1-10;Q8IVL1-11;Q8IVL1-12;Q8IVL1-13;Q8IVL1-2;Q8IVL1-3;Q8IVL1-4;Q8IVL1-5;Q8IVL1-6;Q8IVL1-7;Q8IVL1-8;Q8IVL1-9	Q8IVL1;Q8IVL1-10;Q8IVL1-11;Q8IVL1-12;Q8IVL1-13;Q8IVL1-2;Q8IVL1-3;Q8IVL1-4;Q8IVL1-5;Q8IVL1-6;Q8IVL1-7;Q8IVL1-8;Q8IVL1-9	NAV2_HUMAN	NAV2	Neuron navigator 2				743.007				843.814							1389.62	754.235			3997.69	4699.78		660.395
Q8IVL5;Q8IVL5-2	Q8IVL5;Q8IVL5-2	P3H2_HUMAN	P3H2	Prolyl 3-hydroxylase 2							7708.37	7318.79							6941.07	9360.51			3630.98	9735.94		
Q8IVL6	Q8IVL6;Q8IVL6-2	P3H3_HUMAN	P3H3	Prolyl 3-hydroxylase 3					7150		3850.78	4255.93							5648.99	7158.58			15834.7	10303		
Q8IVS2	Q8IVS2	FABD_HUMAN	MCAT	Malonyl-CoA-acyl carrier protein transacylase, mitochondrial								4457.15							2889.85	2448.07			7664.49	6066.52		
Q8IW35	Q8IW35;Q8IW35-2	CEP97_HUMAN	CEP97	Centrosomal protein of 97 kDa							4097.43	4843.35							7514.58	5980.8			5092.57	5070.08		
Q8IW45;Q8IW45-2;Q8IW45-4	Q8IW45;Q8IW45-2;Q8IW45-4	NNRD_HUMAN	NAXD	ATP-dependent (S)-NAD(P)H-hydrate dehydratase	10459	10903.1	12548.8	11133.9	10978	13237.7			8533.05	9586.74	8764.81	10615.1	4520.1	11296.3			8747.45	9877.87			10622.8	9129.25
Q8IW92	Q8IW92	GLBL2_HUMAN	GLB1L2	Beta-galactosidase-1-like protein 2								759.155								709.493			1040.43	994.946		
Q8IWA4	Q8IWA4	MFN1_HUMAN	MFN1	Mitofusin-1				1459.1			3642.74	2276.61	801.53			1444.5			2612.38	1889.29	153.276		1248.68	2370.72		
Q8IWA5-2	Q8IWA5;Q8IWA5-2;Q8IWA5-3	CTL2_HUMAN	SLC44A2	Isoform 2 of Choline transporter-like protein 2	3842.23	4285.84	5685.13	3157.39	6754.9	4455.24	4606.17	2352.66	3279.91	3651.52	5346.4	4483.48	5737.54	5153.44		1868.76	9744.69	10719.9	4430.73	4840.77	6146.49	7169.59
Q8IWB1	Q8IWB1	IPRI_HUMAN	ITPRIP	Inositol 1,4,5-trisphosphate receptor-interacting protein																			477.644			
Q8IWB7	Q8IWB7	WDFY1_HUMAN	WDFY1	WD repeat and FYVE domain-containing protein 1	5733.77	5914.42	6896.34	6480.56	5841.98	5813.67	4477.92	3075.33	6208.84	5957.58	5677.31	6044.78	6071.05	7376	2667.4	2517.38	7449.04	6493.06	4429.39	3253.25	6298.23	6116.23
Q8IWB9;Q8IWB9-2	Q8IWB9;Q8IWB9-2	TEX2_HUMAN	TEX2	Testis-expressed protein 2							959.785	1617.27								1469.28			2104.52	1846.44		
Q8IWE2;Q8IWE2-2	Q8IWE2;Q8IWE2-2	NXP20_HUMAN	FAM114A1	Protein NOXP20	7174.99	6918.98	4455.59	5948.33	5135.2	9641.85	11704.3	12249.7	4193.04	5988.66	4391	3307.4	4135.97	4530.38	17418.2	15267.9	7560.7	4368.08	17494.3	16769	4603.24	2998.47
Q8IWE5;Q8IWE5-2	Q8IWE5;Q8IWE5-2	PKHM2_HUMAN	PLEKHM2	Pleckstrin homology domain-containing family M member 2		826.904	443.297			308.582		1252.66	461.712							1050.95		606.386	1395.25	1687.72	808.383	
Q8IWF2	Q8IWF2;Q8IWF2-2	FXRD2_HUMAN	FOXRED2	FAD-dependent oxidoreductase domain-containing protein 2					3018.73	2200.75	5044.75	5061.18				2037.68			5939.88	4671.44				4281.71		
Q8IWF6	Q8IWF6	DEN6A_HUMAN	DENND6A	Protein DENND6A	1535.69	1224.45	1148.57	1351.37	1624.52			516.327	1063.19	551.988	1266.24	1537.58	1294.82	1402.61		717.988	846.828	921.615			1392.38	1371.84
Q8IWR0	Q8IWR0	Z3H7A_HUMAN	ZC3H7A	Zinc finger CCCH domain-containing protein 7A							1659.42	3339.88							2025.87	2887.54			2524.5	3159.27		
